"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,311969,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,316197,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,323106,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,328310,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,332870,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,333564,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,332183,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,329018,,
"BEL","Belgium","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,325268,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,295150,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,295749,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,299048,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,302986,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,309498,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,315090,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,319445,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,320482,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,318449,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,315744,,
"BEL","Belgium","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,312581,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,324242,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,326231,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,325731,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,322980,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,320284,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,319982,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,321424,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,326344,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,331542,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,340451,,
"BEL","Belgium","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,346200,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,318136,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,319540,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,319275,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,318785,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,316884,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,317150,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,319092,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,324396,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,329176,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,337483,,
"BEL","Belgium","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,343190,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,335226,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,330683,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,328486,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,330174,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,335194,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,340168,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,343935,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,346023,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,345261,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,345769,,
"BEL","Belgium","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,346348,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,327879,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,324117,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,323553,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,325588,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,332571,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,338195,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,342257,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,344963,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,346448,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,346897,,
"BEL","Belgium","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,348150,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,377070,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,374781,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,370439,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,363568,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,354866,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,348958,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,346326,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,346948,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,351200,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,359645,,
"BEL","Belgium","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,364694,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,366985,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,365635,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,361880,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,355929,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,348529,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,342423,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,340275,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,342202,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,346856,,
"BEL","Belgium","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,355938,,
